frame,timestamp,time_formatted,max_part,max_value,total_gaze,rightHand_value,rightHand_ratio,rightUpLeg_value,rightUpLeg_ratio,leftArm_value,leftArm_ratio,leftLeg_value,leftLeg_ratio,leftToeBase_value,leftToeBase_ratio,leftFoot_value,leftFoot_ratio,spine1_value,spine1_ratio,spine2_value,spine2_ratio,leftShoulder_value,leftShoulder_ratio,rightShoulder_value,rightShoulder_ratio,rightFoot_value,rightFoot_ratio,head_value,head_ratio,rightArm_value,rightArm_ratio,leftHandIndex1_value,leftHandIndex1_ratio,rightLeg_value,rightLeg_ratio,rightHandIndex1_value,rightHandIndex1_ratio,leftForeArm_value,leftForeArm_ratio,rightForeArm_value,rightForeArm_ratio,neck_value,neck_ratio,rightToeBase_value,rightToeBase_ratio,spine_value,spine_ratio,leftUpLeg_value,leftUpLeg_ratio,leftHand_value,leftHand_ratio,hips_value,hips_ratio
86,2.8666666666666667,0:02.867,head,86355.41554391387,96901.26911188375,1.0436933712202318e-38,1.0770688359253239e-43,3.7841547349943726e-36,3.9051652983255847e-41,0.0005243520302938283,5.411198791301722e-09,1.8571974412920538e-73,1.9165873247209012e-78,1.6840851283462178e-236,1.7379391867424836e-241,3.17065587300388e-219,3.272047829779185e-224,0.00097988986467065,1.011225006288879e-08,4045.993052821988,0.04175376741609462,97.0218577125012,0.0010012444481039583,689.1794089156901,0.007112181452649011,7.752821587923258e-217,8.000743085182637e-222,86355.41554391387,0.8911690872098541,1.3765900309722128,1.4206109410009687e-05,4.147545937487323e-49,4.280177107586176e-54,1.1264929048166116e-69,1.1625161518947134e-74,4.546764311437352e-48,4.692161777765351e-53,4.4969936937099233e-20,4.640799583870901e-25,2.849079495332669e-15,2.9401880093469947e-20,5712.28115424683,0.058949497840439416,1.0244885043395866e-235,1.0572498314306863e-240,2.041396677456301e-11,2.1066769260774817e-16,2.8446714918929584e-36,2.935639045767765e-41,3.865331825600089e-40,3.9889382884522546e-45,5.266737712666138e-20,5.435158652654051e-25
87,2.9,0:02.900,head,96782.87760460397,110480.680108228,1.227805429019579e-13,1.111330440595413e-18,2.860230257518196e-12,2.588896316275647e-17,8.138104367522214e-05,7.366088224248841e-10,1.1917684270526145e-37,1.0787120661143162e-42,3.974181109080915e-167,3.5971729221686236e-172,2.0999948473342653e-152,1.900780159279513e-157,290.5151029088686,0.0026295557071542015,3929.811917251055,0.03557012785766137,34.41757815788847,0.0003115257629132321,738.4348556529477,0.00668383698334921,1.080436374888286e-149,9.779414589318961e-155,96782.87760460397,0.8760163090034789,1.562808108027256,1.4145533015331851e-05,1.4028260660110003e-20,1.269747855133384e-25,4.3766302423035776e-35,3.9614439719380675e-40,2.8045420034119866e-19,2.5384908933078877e-24,2.2466227935553774e-09,2.0334983377678006e-14,0.0005699331129150681,5.158667672544701e-09,8701.94752201126,0.07876442753146291,5.259699081462148e-166,4.7607410420624605e-171,1.1120279700225042,1.0065361372985307e-05,8.073466833655623e-14,7.307582489306522e-19,1.4947526070655585e-15,1.3529538427906885e-20,4.024755557107349e-05,3.642949657048325e-10
88,2.933333333333333,0:02.933,head,82320.30524453781,99941.83283983695,2.6372951603890454e-13,2.6388300929156225e-18,4.025663797821669e-12,4.0280067749738465e-17,0.00015962423124184477,1.5971713416308124e-09,0.03728415689238033,3.7305856649767995e-07,9.251466419901606e-47,9.256850867171569e-52,1.868904630445975e-37,1.8699923518923368e-42,567.0548704988832,0.005673849021836774,5773.797447421235,0.05777157856084256,92.8544652190355,0.000929085074593745,801.230690624059,0.008016970150108027,1.6512156329614187e-49,1.652176657203791e-54,82320.30524453781,0.8236821649695104,2.028114390511897,2.029294773653068e-05,3.116093046613396e-11,3.1179066443649586e-16,5.592506862383835e-14,5.595761758088005e-19,4.029307551065183e-12,4.0316526489186975e-17,4.249272947847248e-09,4.2517460677922274e-14,0.0010794546425156133,1.0800828960636604e-08,10382.229372001326,0.103882719347758,1.1118007952737075e-57,1.1124478746106628e-62,1.9909537386689016,1.9921124939338763e-05,0.3030942803795505,3.0327068432422897e-06,8.662196968385644e-12,8.667238454859396e-17,6.388497861770011e-05,6.392216032307492e-10
89,2.966666666666667,0:02.967,head,90927.45332785539,105131.69103247675,0.1991861099514602,1.8946343200161083e-06,0.06100428501495445,5.802654215474316e-07,0.0012631121083185827,1.2014570448870536e-08,8.910714186993734e-06,8.4757641577753e-11,2.330413782370974e-66,2.216661559882143e-71,4.5120862063592576e-55,4.2918421287120806e-60,425.6211325525909,0.004048457019692665,4908.739076097374,0.046691335675186574,15.24306621528479,0.00014499021242392058,755.2903390291531,0.007184230859521061,1.0159098036680091e-68,9.663211860200931e-74,90927.45332785539,0.8648909994205889,6.90394297191189,6.566947515168532e-05,0.00018940167020602974,1.8015659060170612e-09,1.3778087681813223e-14,1.3105551281922181e-19,0.0004806198294464487,4.571598009376431e-09,0.1890654289175385,1.7983676193235907e-06,4.64939246933989,4.422446194557665e-05,7457.444253023905,0.07093431276321988,4.267946621999175e-79,4.05961949254744e-84,506.12691992744055,0.004814218386072477,0.37067698212246103,3.5258348694111023e-06,0.07745562750287818,7.367486125468198e-07,123.32025185654417,0.0011730074028624604
90,3.0,0:03.000,head,83262.80212526652,101091.27404524102,1.8776316950278945e-19,1.8573627771152676e-24,9.356570863897464e-19,9.25556726064225e-24,339.72333208134955,0.0033605603974217833,2.743808353934485e-43,2.7141891126098164e-48,4.4816597685663187e-179,4.4332805288027703e-184,7.584844818941739e-164,7.502966888662734e-169,77.5770599609281,0.0007673962040107468,6949.315462836023,0.06874298032613596,837.4797506055352,0.008284392085421149,435.3273780014696,0.004306280459049799,4.065261492444846e-164,4.0213772462948023e-169,83262.80212526652,0.8236398533072619,0.03206312692195124,3.171700745170364e-07,2.9141917293694357e-25,2.882733210054567e-30,4.719462101745425e-44,4.668515800516414e-49,6.522092772259849e-25,6.451687184534879e-30,5.261817400328883e-06,5.205016407226286e-11,2.3231311859879548e-11,2.298053128649157e-16,9189.007809873168,0.0908981303941312,2.1275411164717763e-181,2.10457444182536e-186,0.009058216341777895,8.96043345711926e-08,9.531713827265508e-16,9.428819566562999e-21,2.708544771631066e-18,2.679306198494363e-23,1.0916494834692882e-08,1.0798651948740365e-13
91,3.033333333333333,0:03.033,head,101248.95038187102,114133.10204097444,3.8810497345488996e-26,3.40045934540146e-31,7.688314768136553e-21,6.736270749371557e-26,95.34042439563731,0.0008353441962999442,1.3704278772434137e-60,1.200727793021364e-65,5.857532494750578e-206,5.132194245143438e-211,8.31688102573535e-190,7.28700164720796e-195,2.63269076101897,2.3066846637304388e-05,4933.684373570329,0.04322746236932304,868.1067266114364,0.007606090705392211,293.47979934027774,0.002571381957487818,1.5077538857384217e-179,1.3210487218660975e-184,101248.95038187102,0.8871129284256383,354.8886211207766,0.0031094276312000134,7.759414194433012e-39,6.798565933700232e-44,8.96929785360541e-50,7.858629699195751e-55,6.88189528009518e-36,6.029710186642031e-41,1.531280162450914e-10,1.3416617397301404e-15,7.926847274807067e-05,6.94526577570921e-10,6336.018315924959,0.05551429167017902,2.7040990617586547e-197,2.3692504745799933e-202,0.000628108489255872,5.50329814947444e-09,3.1255968984989195e-29,2.738554234140427e-34,3.419160966596412e-32,2.9957662636462062e-37,1.8693758274004905e-09,1.637891018443864e-14
92,3.066666666666667,0:03.067,head,113874.94841423491,124731.44515217151,8.353491420122244e-25,6.697181620826281e-30,2.0865743195433651e-22,1.672853478926472e-27,0.0016089023232379739,1.2898931149840557e-08,4.4691363953273707e-57,3.5830069874321225e-62,9.75832211451807e-204,7.823465929231385e-209,9.632917014493442e-188,7.722925844995501e-193,16.697445485293702,0.00013386716930059565,5228.3709763732595,0.041917023970937585,25.087639546651683,0.00020113323882397846,764.4663585571475,0.006128898431542293,3.1061114155866357e-181,2.4902392590715205e-186,113874.94841423491,0.9129610281938789,111.62364908125822,0.000894911855988505,1.2322105803413998e-35,9.878908873685472e-41,5.289523621124101e-50,4.240729845365712e-55,2.181241252833522e-33,1.7487500847700615e-38,1.0039488945431449e-17,8.048883690222093e-23,2.2855324264776614e-06,1.8323626601851102e-11,4710.24853055607,0.037763119996001,1.8080691935529955e-198,1.449569666532095e-203,0.0005271484697077395,4.226267634954617e-09,4.855920959642045e-28,3.893100856578592e-33,1.751020925485899e-29,1.4038327891973556e-34,5.887137392978894e-10,4.719850223651804e-15
93,3.1,0:03.100,head,113985.77978867815,127267.14622661685,8.915542029080752e-13,7.005375930411286e-18,1.4442257380108814e-11,1.1347985562898037e-16,0.00016609893949768667,1.3051203269846597e-09,2.566951871905278e-38,2.016979203206508e-43,9.20633122889555e-167,7.233863178249001e-172,1.5855319707304183e-152,1.2458297508354262e-157,643.9982465334984,0.005060208118336919,5670.503951239727,0.044555913441656075,4.069193602986621,3.197363753046568e-05,458.1004602866948,0.0035995186021613402,8.598599007011258e-147,6.7563383496478005e-152,113985.77978867815,0.8956418303409633,95.58905500358209,0.0007510897968386318,3.3055377956327943e-21,2.5973221633702894e-26,8.76465828610353e-33,6.886819219232618e-38,3.0532422223342737e-19,2.399081234128996e-24,4.1046228705349575e-14,3.2252022554399903e-19,0.1882034122759681,1.4788059436867214e-06,6400.750321455855,0.05029381510651955,2.0075364031834324e-162,1.577419202602952e-167,8.164681611501644,6.415388302149317e-05,3.097247092262829e-16,2.4336580053015015e-21,2.6724405539264683e-16,2.099866802362187e-21,0.002158693626478962,1.6961908005975934e-08
94,3.1333333333333333,0:03.133,head,114689.98495989294,129032.60893033454,309.7923496825065,0.0024008841815309277,110.73635989507385,0.0008582044555486052,3.418425799964279e-05,2.6492727910430047e-10,6.336799527856783e-08,4.911006280031164e-13,1.234852107936273e-87,9.570077813453939e-93,2.484095102036057e-77,1.925168469140413e-82,13.14356406686436,0.00010186234453308348,4409.080457654913,0.03417028063065361,6.572934914695632,5.094010707203788e-05,478.04288495484695,0.0037048222842099173,2.2535904356462506e-72,1.746527838449719e-77,114689.98495989294,0.8888449664829666,6.740205817031515,5.223645304010393e-05,0.9912645342538045,7.682279250735712e-06,0.0003192438958430104,2.4741334650946415e-09,7.81626040139429,6.057585339233383e-05,0.002980923209115838,2.3102092051205875e-08,1096.884368526892,0.008500830740538668,6754.086054918282,0.052344024591216724,1.00979586501379e-83,7.825896673599654e-89,402.33023222947634,0.0031180508211431793,0.14548296998730187,1.1274899515195339e-06,46.803640174041135,0.00036272722501728765,699.4545752866172,0.005420758218290827
95,3.1666666666666665,0:03.167,head,119540.19968807943,133859.0593609386,1415.8587981634655,0.010577235526104609,216.3421240488031,0.0016161933684701647,4.4908165240418454e-07,3.3548842681859676e-12,6.75581049893862e-05,5.046957995366006e-10,6.189869269339202e-80,4.624169106589036e-85,9.966830433580147e-70,7.445764583408215e-75,0.3030105890958458,2.263653954707732e-06,4338.021135368282,0.032407377999506236,1.0263373851141584,7.667298649893648e-06,345.59579903461804,0.0025817886416096116,6.613095078984132e-67,4.940341812168671e-72,119540.19968807943,0.8930303280090315,2.1345721938926308,1.5946415611191122e-05,59.61154644987606,0.00044533068388848465,0.002971521773721442,2.219888431838601e-08,227.5695069446889,0.0017000680270064404,1.5899280117199066,1.187762725444538e-05,455.8372535798914,0.0034053522843812034,5158.904860676645,0.03853982603273891,5.874932684565564e-78,4.388894343508234e-83,83.51592911361548,0.0006239094276646789,19.1994700200282,0.0001434304866005266,779.3037258365869,0.005821822815408154,1214.042635913902,0.009069558995184239
96,3.2,0:03.200,head,101527.06133553367,119522.93489621625,984.6434590022088,0.008238113127469561,65.98792352608669,0.0005520942368373493,0.0003572285269399524,2.988786438771269e-09,5.753160928245142e-06,4.813436796243924e-11,4.0723774330019386e-86,3.407193302723073e-91,2.1002634199634921e-75,1.7572053612866735e-80,0.4230086117944605,3.5391417735999026e-06,4868.444466840068,0.040732303562219414,172.81931699470312,0.001445909248670684,87.11638480228645,0.000728867517166735,7.561657593199637e-74,6.326532727602071e-79,101527.06133553367,0.8494358126638315,0.005340522769169124,4.4681991567613265e-08,19.64984212242556,0.0001644022725804704,2.110909755947977e-05,1.7661127195219184e-10,71.65650880088391,0.000599520994553091,20.465951495899347,0.00017123032925580578,198.0642869053731,0.0016571236899207305,8797.948290840526,0.07360887095418073,8.604078386044349e-86,7.198683996101178e-91,289.04867270818136,0.002418353205258615,48.03815424051673,0.0004019157853028715,373.46757660522877,0.0031246519919337396,1998.0939925728285,0.016717243383521388
97,3.2333333333333334,0:03.233,head,84492.06013188326,101138.45520078603,1144.8643545487892,0.011319773001040374,90.07229018912994,0.0008905840020031264,0.021457824106266433,2.1216286192692082e-07,3.4200531674994576e-05,3.3815556710944083e-10,8.096790124916335e-83,8.005649393044524e-88,3.4717122065670876e-72,3.4326332152046812e-77,0.19567327702891857,1.9347069978521666e-06,5121.718421612991,0.05064066295500611,345.06337426985385,0.003411792019018025,135.6162946600189,0.001340897430070347,7.0035344150460614e-71,6.924699809921193e-76,84492.06013188326,0.8354098346088502,0.10314367950461856,1.0198265269115653e-06,35.56974042844579,0.0003516935309900734,0.00010251547357040425,1.0136151809604416e-09,124.16881684623199,0.001227711226157496,29.82803878734069,0.0002949228236492668,69.25368893400776,0.0006847414150880715,6584.314387728187,0.0651019869213606,9.401719275625122e-83,9.295889735472303e-88,220.45010571620895,0.0021796863050612984,142.9070515865567,0.0014129843223613528,507.7499428920072,0.005020345049605435,2094.4981492063584,0.020709216341580825
98,3.2666666666666666,0:03.267,head,95415.5000662285,109698.61767884168,2422.8330716968144,0.02208626802199097,162.92105061179416,0.0014851695860814648,0.9582094606707894,8.734927394218257e-06,0.0004815618951925147,4.3898629297440716e-09,3.3341608137772827e-79,3.0393827053851427e-84,9.41237066351308e-69,8.58020899686187e-74,0.0071995943604646105,6.563067532484729e-08,2588.1043868703946,0.02359286234989249,599.6762704867737,0.005466580009626114,4.339928315122915,3.9562288084875174e-05,2.08160234164938e-68,1.8975647876836218e-73,95415.5000662285,0.869796740243081,1.636275284600346e-06,1.491609757007855e-11,197.4876470412859,0.0018002747091987895,0.00052562634042449,4.7915493517278036e-09,381.1557675033319,0.003474572201257993,60.00842390543252,0.0005470299004233191,87.70171550129159,0.0007994787660684189,4031.800467369863,0.03675343001288797,5.1779264959131605e-80,4.72013832578299e-85,46.036155553891724,0.0004196603068296551,254.53935559001147,0.002320351532005733,1777.101483820041,0.016199853028437957,1668.445470467602,0.015209357289735534
99,3.3,0:03.300,head,86625.83367382869,102234.06196441034,3055.968778549686,0.02989188456205064,182.1354695322361,0.001781553682134248,0.04378290938337935,4.2826146728495467e-07,0.0012034031385822032,1.177105864189502e-08,3.1626019263374506e-77,3.093491411344307e-82,5.596599093419877e-67,5.474299842813798e-72,0.0013353465827301843,1.3061660243872969e-08,2102.9071785672427,0.02056953561425844,159.70173344322856,0.001562118636143244,0.5830647119677413,5.703233352605294e-06,4.892266816421638e-66,4.785358932646862e-71,86625.83367382869,0.8473284931590102,3.925707817067293e-08,3.8399215893758655e-13,310.5227005652457,0.0030373702716942294,0.002401376659600783,2.3489007611149685e-08,709.207154881447,0.006937092601566938,40.115862788086716,0.00039239233986469035,81.81353981541727,0.0008002571573835944,4910.407236692641,0.048031029407811746,2.7488355531066652e-77,2.688766835913835e-82,25.218259930276655,0.0002466717984760854,246.51353597312067,0.002411266179161861,2321.7143454557363,0.02270979261553718,1461.3707066003317,0.01429436215797689
