frame,timestamp,time_formatted,max_part,max_value,total_gaze,rightHand_value,rightHand_ratio,rightUpLeg_value,rightUpLeg_ratio,leftArm_value,leftArm_ratio,leftLeg_value,leftLeg_ratio,leftToeBase_value,leftToeBase_ratio,leftFoot_value,leftFoot_ratio,spine1_value,spine1_ratio,spine2_value,spine2_ratio,leftShoulder_value,leftShoulder_ratio,rightShoulder_value,rightShoulder_ratio,rightFoot_value,rightFoot_ratio,head_value,head_ratio,rightArm_value,rightArm_ratio,leftHandIndex1_value,leftHandIndex1_ratio,rightLeg_value,rightLeg_ratio,rightHandIndex1_value,rightHandIndex1_ratio,leftForeArm_value,leftForeArm_ratio,rightForeArm_value,rightForeArm_ratio,neck_value,neck_ratio,rightToeBase_value,rightToeBase_ratio,spine_value,spine_ratio,leftUpLeg_value,leftUpLeg_ratio,leftHand_value,leftHand_ratio,hips_value,hips_ratio
86,2.8666666666666667,0:02.867,head,150879.4001613913,157900.87681756163,0.0007993080638232801,5.062087557289496e-09,1.8304880038038227e-05,1.1592639893436216e-10,0.0010930800852316784,6.9225713451523205e-09,0.012223345403712952,7.741151062660521e-08,2.997079954116514e-23,1.8980768280212493e-28,9.242814996988307e-16,5.853555207085669e-21,1164.0742919266274,0.0073721838370257855,2382.6816823891486,0.015089730534822137,0.8148109975689157,5.160268986411942e-06,147.26381942968172,0.0009326345894825527,4.645235440124524e-17,2.9418680464273925e-22,150879.4001613913,0.9555323770349741,643.8212940846738,0.004077376307596719,2.69018238926142e-14,1.7037159282969984e-19,0.0006972229798377182,4.4155738327108104e-09,1.4544358531835905e-05,9.211068883829207e-11,1.0924191121568737e-05,6.918385345124161e-11,63.21243407676411,0.0004003298483883635,2484.1745882617183,0.015732493943855227,4.39434391453715e-25,2.782976258969332e-30,135.06517325367832,0.0008553795012153883,4.313604978568099e-05,2.7318435878934545e-10,2.3449673766898115e-11,1.4850882553357715e-16,0.35366188443110885,2.2397715044972745e-06
87,2.9,0:02.900,head,144048.28123816635,152304.68857357893,3.305602081048538e-05,2.1703876039584887e-10,0.12415381284400695,8.151673727629719e-07,0.013831000182483167,9.081138809329145e-08,3.4178267683648976e-19,2.244071932633731e-24,2.2645193078348604e-116,1.4868349287493295e-121,7.347756022382984e-102,4.824379401053867e-107,147.14992869545944,0.0009661549494871315,3259.9665815866183,0.021404243113708987,4.260372264306038,2.797269279236822e-05,384.59118601473733,0.00252514344513393,3.6881206049878925e-102,2.4215410828972272e-107,144048.28123816635,0.9457901958715875,1.836731023734197,1.205958293822889e-05,4.371347298156645e-09,2.870133112182447e-14,1.490511080769415e-19,9.786376865537819e-25,9.901546301585235e-10,6.501143460729223e-15,7.461829127729068e-05,4.899277361461025e-10,5.039020866256265e-05,3.3085132923021583e-10,3939.6322750963323,0.025866782644666138,2.0622668226402465e-118,1.3540402741074896e-123,359.102854849157,0.0023577925158598982,0.2007415521913723,1.3180260835791234e-06,3.5609858057005085e-05,2.3380670936996033e-10,159.52848583727632,0.0010474299073216485
88,2.933333333333333,0:02.933,head,155242.72337106086,164928.33256750653,167.93178438659183,0.001018210648057428,278.84487441293123,0.0016907032895563758,0.27486136975929565,1.6665503463256843e-06,1.276152827958084e-22,7.737620383906714e-28,7.469232233952795e-75,4.528774478997159e-80,1.9692641227865058e-61,1.1940120245746557e-66,34.09609782674852,0.00020673281113051152,3210.6129929084955,0.019466715893670754,68.91753250942946,0.0004178635134216309,34.74428685647678,0.00021066293653490773,2.165298436744795e-31,1.312872326444288e-36,155242.72337106086,0.9412738306046884,0.10892991492065275,6.604681756305687e-07,2.831620652020229e-26,1.71687945178323e-31,314.4039490137161,0.0019063064794220723,235.27331075405183,0.0014265184586023298,6.005157918051741e-13,3.6410711395471e-18,143.0017481690043,0.0008670538648080522,5197.128240328673,0.03151143384173514,4.094669797373695e-39,2.4826964134241234e-44,0.00045681701931424946,2.7697910492563218e-09,2.4147139590073782e-08,1.4640989340136666e-13,3.441371404416756e-24,2.0865859436298944e-29,0.2701311537178025,1.6378699130256202e-06
89,2.966666666666667,0:02.967,head,154798.10271667788,164793.5088613918,1.6734953489452398e-25,1.0155104776322352e-30,1.8433871565617056e-19,1.1186042273741393e-24,0.3316931962788635,2.012780713091384e-06,2.822458096267146e-57,1.7127240725489508e-62,4.981133830368751e-198,3.0226517201951165e-203,4.040094895838552e-180,2.451610457082193e-185,38.42671387247321,0.00023318099200614754,3905.331939682375,0.023698335976128516,74.27796946928873,0.0004507335876424848,142.62656584696606,0.0008654865524280425,1.7645444796169548e-175,1.0707609127378417e-180,154798.10271667788,0.9393458746416943,0.7508143781813726,4.556091944209309e-06,1.1487466604018679e-36,6.970824690480262e-42,2.829147149422078e-54,1.7167831239042796e-59,1.5686568522710843e-33,9.518923792019533e-39,1.8660101070462824e-12,1.1323322865925427e-17,1.7311368680425983e-09,1.050488505283701e-14,5833.659474324255,0.035399813467355434,4.004515846815264e-195,2.4300203779163845e-200,0.0009739384351500273,5.910053386685328e-09,9.782016328196123e-21,5.935923323547773e-26,4.384981353244217e-29,2.660894463344691e-34,3.9651281485744e-09,2.4061191341641245e-14
90,3.0,0:03.000,head,146055.94568385373,155320.07649559245,1.8318699752513102e-25,1.1794160913275713e-30,1.9163638205190113e-19,1.2338159134073002e-24,6.028876457124844e-06,3.8815822095580326e-11,5.9362864749154876e-58,3.8219698372888343e-63,4.563719149330978e-199,2.938267384551851e-204,1.6860715913838526e-180,1.0855464595600418e-185,42.309987502566315,0.0002724051420600926,2796.621063531983,0.01800553493553902,1.7050424862815505,1.097760524429007e-05,476.1232076954717,0.00306543248263841,1.3894051726635843e-175,8.945431936501858e-181,146055.94568385373,0.9403545824805101,187.39956622555854,0.001206537947017277,2.386550618969109e-37,1.5365371127903306e-42,2.3443473313222882e-54,1.509365295341465e-59,1.387370917229049e-33,8.932334753700812e-39,6.5920168337684556e-15,4.244149875856853e-20,4.367659389735682e-07,2.8120378822113337e-12,5759.9701028625295,0.037084517551251535,1.5114110212846408e-195,9.730944353014984e-201,0.0018349624659040077,1.1814071350628513e-08,3.580569256813225e-21,2.30528424760004e-26,8.483700574119335e-30,5.46207596952869e-35,6.233454598105279e-09,4.0132961164760736e-14
91,3.033333333333333,0:03.033,head,125529.94658065101,136190.08838195622,2.0178923791265336e-26,1.4816734485605074e-31,3.425908260274379e-20,2.5155342073544587e-25,0.0057465846722940155,4.219532229230405e-08,1.3251831959738619e-53,9.730393832018652e-59,7.477618227514483e-192,5.49057447304307e-197,2.908248784380348e-174,2.135433509833643e-179,25.688486601420557,0.00018862229187615402,3964.384620675714,0.029109200733883612,3.5490687542580748,2.605966995413368e-05,150.83164232572437,0.0011075082197076246,4.792672419932891e-176,3.5191051543277146e-181,125529.94658065101,0.9217260086401592,0.28648510237719327,2.103567930536343e-06,5.4155618069782694e-33,3.976472789847881e-38,2.0467848552900753e-55,1.5028882641956293e-60,1.3172759165082938e-34,9.672333223060155e-40,5.31780620121379e-11,3.904693993809277e-16,5.335798800605045e-10,3.917905380632665e-15,6515.395352604245,0.04784045175395795,7.863852068043147e-197,5.774173555118294e-202,0.0003986551385425372,2.9271964155311825e-09,2.7941613880261103e-18,2.051662805438276e-23,1.097070791112223e-25,8.05543783799742e-31,1.066495398903453e-09,7.830932570602198e-15
92,3.066666666666667,0:03.067,head,118323.92052938705,132366.33115610722,3.248803933901271e-15,2.4544035522672073e-20,2.3158678943796795e-09,1.7495898497393898e-14,0.0052496126523683155,3.9659727715631444e-08,2.525096641000893e-34,1.9076578000963865e-39,7.469427267824527e-153,5.642996374218004e-158,2.870782929212915e-137,2.168816574531507e-142,333.2199306130169,0.0025174070150817394,5321.320119010246,0.040201462656953964,13.681709541813717,0.00010336245948887176,13.093317164773378,9.891727790907551e-05,1.9742799015264546e-138,1.4915272518946474e-143,118323.92052938705,0.8939125191121362,0.005478722787302634,4.1390606957605115e-08,9.448550527982244e-19,7.138182682451948e-24,2.3319528909885677e-36,1.7617417288980848e-41,2.6486410472053014e-21,2.0009930199558125e-26,1.584563196705137e-05,1.1971044168598815e-10,3.2193297478522163e-07,2.4321364199899715e-12,8351.292600722802,0.06309227224008833,1.9687749357159398e-157,1.4873683651426816e-162,9.789603712777367,7.39584124397308e-05,7.976929659865097e-08,6.026403837133965e-13,2.0184665241349003e-13,1.5249093228658024e-18,0.002601369664788282,1.9652804773446028e-08
93,3.1,0:03.100,head,121302.48015240565,135742.24370223394,3.4208730912650794e-10,2.520124169134226e-15,3.2236903505995246e-08,2.374861548385082e-13,0.007554186782641142,5.56509644795036e-08,2.4676286072061714e-34,1.8178781637197597e-39,7.845282743426869e-153,5.779544030991848e-158,2.9934323244095976e-137,2.2052326842158524e-142,763.8151472559755,0.005626952424121491,5478.576145322842,0.04036014136719828,12.674146244574638,9.336921137370339e-05,188.68526152445446,0.001390026099305954,1.798372598840852e-136,1.324843725720187e-141,121302.48015240565,0.8936236564535978,423.3976435549488,0.003119129550294746,9.708660064042825e-19,7.152276107458395e-24,6.63973080289058e-31,4.891425559058524e-36,3.4852961035191616e-16,2.5675839800943288e-21,1.5721248606115316e-05,1.1581692019620409e-10,16.761126500357733,0.00012347760021651897,7509.149968010082,0.0553191826155626,1.0860407794730182e-151,8.000757537612037e-157,46.302803974867345,0.00034110828517346315,8.015877256081182e-08,5.905219360941845e-13,1.9851178397921215e-13,1.4624171412303331e-18,0.39373741941808427,2.9006255435249184e-06
94,3.1333333333333333,0:03.133,head,116740.30304520727,132489.82922710956,1.1058036267970943,8.346328418172865e-06,70.05789370933009,0.0005287794098461643,0.00043218798123447854,3.2620464812709253e-09,7.066543221671349e-14,5.333649581175111e-19,3.510634770032216e-98,2.6497390709247613e-103,8.55440732003442e-85,6.456652084116394e-90,296.99832470815613,0.00224166886198526,5345.453945287078,0.04034614563601016,20.028353541718996,0.00015116898903527965,293.22194898508224,0.0022131657252154138,1.2926719375120966e-80,9.756763557270818e-86,116740.30304520727,0.8811265266641337,312.6171357162382,0.00235955572997502,3.2366531414140636e-07,2.44294460963181e-12,8.684879908030587e-11,6.555129521031582e-16,0.0005975471207437023,4.510135791022927e-09,1.063738925096815e-06,8.028834600378191e-12,70.1992664064427,0.0005298464555049694,7712.980795092061,0.058215644476910994,4.366547367967361e-95,3.295760431906342e-100,659.0000946092969,0.004973967424168548,5.629317613742096,4.248867740702202e-05,0.0009494445476508066,7.166169306651464e-09,962.2313220391843,0.007262680672565138
95,3.1666666666666665,0:03.167,head,129145.85059816633,146609.7006724193,4.687876321684505e-13,3.1975212418985612e-18,2.266851068255747e-09,1.546180817407667e-14,0.0019443057415961997,1.3261780991835616e-08,2.7655833626321602e-36,1.886357689803558e-41,1.0349909014300748e-156,7.059498086982866e-162,7.417490821010674e-141,5.059345177700153e-146,1733.7723085375228,0.011825768012523373,6161.153418266109,0.042024186598896486,21.01618768093574,0.00014334786569064576,577.7109708612572,0.00394046893358086,4.8781567903418125e-141,3.3273083349657964e-146,129145.85059816633,0.8808820289915623,240.69900248174883,0.0016417672321667178,2.124338320004717e-20,1.4489752794402603e-25,1.829299055696516e-36,1.24773398165777e-41,1.6574461568404152e-19,1.1305160226360242e-24,1.4555076012785606e-06,9.927771454432657e-12,0.19743484044455287,1.3466696919714464e-06,8682.448168950352,0.05922151214502631,1.1738211163981034e-159,8.006435529261854e-165,46.782815055924544,0.0003190976779937283,6.842624508584882e-09,4.667238577803153e-14,7.0462088669897304e-15,4.806100029310875e-20,0.06782180832807487,4.6260109676926535e-07
96,3.2,0:03.200,head,137007.96191403642,153511.61425488992,2.450419148796337e-13,1.596243489907984e-18,6.177149108037365e-10,4.023896913611278e-15,0.0006400636375543767,4.169480209436259e-09,5.284073613381131e-51,3.4421327917296743e-56,3.968280517961991e-180,2.5850034456500978e-185,7.194112100140483e-162,4.686363396710437e-167,688.7272477127373,0.004486483000362291,6501.002913745971,0.0423486062947116,27.724629543145387,0.00018060281417607628,557.588360568518,0.0036322226384949683,1.6407384423817995e-145,1.0688041099336794e-150,137007.96191403642,0.8924924839012447,128.6362312307724,0.0008379576480590286,1.8232554974511169e-34,1.1876987329595743e-39,7.234138436750607e-37,4.712437213212467e-42,8.95843666723138e-20,5.83567354868462e-25,5.839341737693145e-14,3.80384361537462e-19,0.09070160828884724,5.908452512149781e-07,8589.777297133345,0.055955227484422915,3.10016181951247e-162,2.019496592853865e-167,10.071253575640144,6.560580855411946e-05,5.702104555996248e-18,3.714445049433525e-23,1.9377293723461983e-27,1.262268905028125e-32,0.033065670847199476,2.1539523903577353e-07
97,3.2333333333333334,0:03.233,head,132009.78791776305,143800.99010487605,2.588474903241387e-28,1.800039694687482e-33,5.975089712442691e-23,4.155110272943861e-28,0.0007258102256066548,5.047324257484676e-09,5.4264495606068345e-61,3.7735828916402106e-66,1.721177410387621e-205,1.1969162445490414e-210,4.2219015200254193e-187,2.9359335543839637e-192,7.3573926831258065,5.116371366956485e-05,5551.867819809806,0.03860799439392421,26.417475289689133,0.00018370857718310912,603.5303074509193,0.004196982976339428,2.8983644358304403e-186,2.0155385812828015e-191,132009.78791776305,0.9180033310027037,25.76195690534201,0.00017915006625860824,4.5531540879703804e-39,3.16628841334799e-44,4.878339892858841e-59,3.3924244118910445e-64,2.9547664622034777e-37,2.0547608608595294e-42,2.8761253841202246e-14,2.0000734223197118e-19,3.087758849324789e-09,2.147244498854176e-14,5576.266106071975,0.038777661419473725,9.440846861663025e-206,6.565216870049145e-211,0.00040308841754972436,2.8030990416390487e-09,1.203374095561397e-22,8.368329694279292e-28,4.077316119705383e-31,2.835388071202945e-36,3.9526772928659606e-10,2.7487135450063442e-15
98,3.2666666666666666,0:03.267,head,146697.05681540776,156200.2603100435,1.1786812477935649e-30,7.545962122303692e-36,1.5735472971977275e-23,1.0073909570152939e-28,18.930987102360476,0.00012119689855051563,3.641968536533624e-50,2.3316020916384156e-55,4.6325287000068565e-186,2.965762471081484e-191,6.542514683444465e-170,4.1885427530390545e-175,93.68482623750897,0.0005997738163275336,4660.4288309249105,0.029836242408779457,227.04620263546224,0.0014535584139539583,683.3897160088854,0.004375086921445702,6.511750635792625e-182,4.1688474928706165e-187,146697.05681540776,0.9391601302342728,12.06305777369018,7.722815410003858e-05,4.420990402117736e-29,2.830334849213738e-34,5.7866448028567004e-61,3.704631984204591e-66,1.0683389429976922e-39,6.839546495486853e-45,1.313823843105345e-06,8.411150151078639e-12,1.1941232293802342e-10,7.644822275007781e-16,3807.653889147924,0.024376744837621096,1.2783657400713102e-203,8.184146028526898e-209,0.005983329788083569,3.8305504588834845e-08,1.4486864881274183e-15,9.274545927464561e-21,9.79175121939482e-22,6.268716326054178e-27,1.6125150022974321e-07,1.032338229844646e-12
99,3.3,0:03.300,head,147491.15753451746,155558.1527207302,6.675539278793395e-30,4.291346459209907e-35,1.2236308769956853e-22,7.866067162628502e-28,0.0028683509657467347,1.843909120530774e-08,1.4560520827692198e-58,9.360178539682424e-64,9.22460106276959e-201,5.930001675534354e-206,4.471154551600041e-183,2.8742656513972604e-188,4.211393204037336,2.7072790016978076e-05,3665.191729789315,0.023561553449206518,11.749815943042067,7.553326995426738e-05,378.59149232041176,0.0024337618163934355,1.0887242236029596e-182,6.998824584639547e-188,147491.15753451746,0.9481416110623581,0.9330608979003951,5.998148483901689e-06,4.93867827429241e-37,3.174811598051501e-42,2.5649964850276076e-59,1.64889878168744e-64,2.790410414514661e-38,1.7938053169892148e-43,4.275571095369702e-13,2.748535528732802e-18,8.339645222924368e-13,5.361110991010759e-18,4006.3148177668477,0.025754450973452275,1.1366286863563578e-203,7.306776703609484e-209,7.94022474417326e-06,5.10434497022355e-11,3.408778981525883e-21,2.1913213302587757e-26,2.867331734692094e-29,1.843253911506487e-34,3.5155193312648603e-12,2.2599389808750092e-17
