frame,max_part,max_value,total_gaze,rightHand_value,rightHand_ratio,rightUpLeg_value,rightUpLeg_ratio,leftArm_value,leftArm_ratio,leftLeg_value,leftLeg_ratio,leftToeBase_value,leftToeBase_ratio,leftFoot_value,leftFoot_ratio,spine1_value,spine1_ratio,spine2_value,spine2_ratio,leftShoulder_value,leftShoulder_ratio,rightShoulder_value,rightShoulder_ratio,rightFoot_value,rightFoot_ratio,head_value,head_ratio,rightArm_value,rightArm_ratio,leftHandIndex1_value,leftHandIndex1_ratio,rightLeg_value,rightLeg_ratio,rightHandIndex1_value,rightHandIndex1_ratio,leftForeArm_value,leftForeArm_ratio,rightForeArm_value,rightForeArm_ratio,neck_value,neck_ratio,rightToeBase_value,rightToeBase_ratio,spine_value,spine_ratio,leftUpLeg_value,leftUpLeg_ratio,leftHand_value,leftHand_ratio,hips_value,hips_ratio
76,head,3120.2599998291394,6007.957577879788,6.173397467114869e-44,1.0275367938422536e-47,2.6516343513033294e-36,4.413537074672709e-40,6.97554185356693e-05,1.1610504506971906e-08,6.417461279099119e-87,1.0681602184953918e-90,2.4190886671073455e-230,4.026474281399709e-234,9.94131190483048e-208,1.6546907623703253e-211,0.0003073063049099878,5.1149879293661124e-08,1335.5926035824937,0.22230393378606797,14.864062660162258,0.0024740625191644237,0.5141933984830445,8.55853910114498e-05,1.5381022581835307e-205,2.560108386661292e-209,3120.2599998291394,0.5193545326147727,1.769505614666166e-06,2.945269822112535e-10,0.0,0.0,1.1722066644244795e-82,1.951090115450103e-86,0.0,0.0,1.1643190325455044e-18,1.937961474349147e-22,1.3735808141939695e-19,2.2862691628370437e-23,1536.7263395782804,0.2557818226340726,1.3165692859701643e-228,2.1913758026813207e-232,6.650819970081501e-13,1.1070018194816514e-16,2.5637163960099545e-34,4.26720122899851e-38,1.2618212228592096e-45,2.1002498877572085e-49,7.49376515562956e-22,1.2473066026997672e-25
