timestamp,vertex_index,probability,distance_score,angle_score,temporal_weight
0.0,43,4.3969927130502025e-09,2.54621214405897e-09,0.08411162576869514,2.4055561971951507
0.0,44,1.0311916566485148e-09,1.0254120674354347e-09,0.23152269747920942,2.4055561971951507
0.0,45,9.897344194882677e-09,1.167974903434826e-09,0.2463224953559182,2.4055561971951507
0.0,46,1.6644552393125184e-08,9.897332470873509e-09,0.20157302431160293,2.4055561971951507
0.0,47,4.88436177143964e-07,1.4455772289211582e-06,0.1708892881221116,2.4055561971951507
0.0,48,7.2404456241948985e-09,1.6165145629889724e-08,0.227720445817401,2.4055561971951507
0.0,49,2.448241688697483e-07,1.2202791699034432e-08,0.2114479054214387,2.4055561971951507
0.0,50,2.093588429654753e-06,1.5752605560264777e-06,0.1722818432246636,2.4055561971951507
0.0,51,3.242346211214922e-08,1.7677473257075626e-08,0.23564740888878102,2.4055561971951507
0.0,52,1.2426427489141186e-07,2.6403460912700577e-07,0.19827166883459177,2.4055561971951507
0.0,53,2.220231562377867e-09,2.838023991642816e-08,0.09526819337147249,2.4055561971951507
0.0,54,1.965687253539516e-07,3.114720802045779e-06,0.12024012021068516,2.4055561971951507
0.0,55,2.6684419238845905e-09,4.496301890344349e-08,0.08765187665354779,2.4055561971951507
0.0,56,8.843021171044391e-08,2.1727203560807146e-08,0.0993272462346957,2.4055561971951507
0.0,57,6.824374722051404e-07,2.794030864951646e-06,0.12098701748268796,2.4055561971951507
0.0,58,1.4526518447155315e-08,4.016705107809024e-08,0.08983749358284966,2.4055561971951507
0.0,59,5.192941537681954e-08,6.043419861008067e-07,0.10456644236995671,2.4055561971951507
0.0,60,2.48614783424352e-05,2.7467802319822924e-05,0.1459832627877592,2.4055561971951507
0.0,61,1.3567245196732842e-05,3.584265057902584e-05,0.14206224611386362,2.4055561971951507
0.0,62,3.381133097567685e-10,6.343550320484167e-11,0.20694535881954249,2.4055561971951507
0.0,63,1.0687313755095745e-11,1.2664857902395785e-12,0.18673374989475153,2.4055561971951507
0.0,64,1.63138885774927e-10,8.729264383428302e-11,0.2312178083876869,2.4055561971951507
0.0,65,5.8433053783420015e-09,7.433976981984755e-11,0.21674189706874192,2.4055561971951507
0.0,66,5.401660157037367e-11,1.3148557698219894e-12,0.18881648181654664,2.4055561971951507
0.0,67,8.160730307965048e-10,9.335521737226942e-11,0.23742197106206153,2.4055561971951507
0.0,68,6.098007621961773e-11,7.278461641323583e-12,0.2114309295215938,2.4055561971951507
0.0,69,4.3377012202926317e-11,1.7430213148632996e-10,0.0867960923412067,2.4055561971951507
0.0,70,3.3868454303575358e-12,2.605732750420936e-12,0.09708196640127102,2.4055561971951507
0.0,71,5.541936152818054e-11,2.3762671466846056e-10,0.0774431590576214,2.4055561971951507
0.0,72,1.9038241546105383e-09,1.4089837541728245e-10,0.09134329260845565,2.4055561971951507
0.0,73,1.5566662525512095e-11,2.462552114469375e-12,0.09829813174414186,2.4055561971951507
0.0,74,3.3369235288511425e-10,2.1753026476712657e-10,0.08024154366215222,2.4055561971951507
0.0,75,2.1055895355226357e-11,1.6664434305898035e-11,0.08665014818574991,2.4055561971951507
0.0,76,3.4919088341171515e-12,1.2410946577441455e-13,0.15239818323636012,2.4055561971951507
0.0,77,1.839119517481024e-12,1.6195434136459036e-13,0.1201836851114739,2.4055561971951507
0.0,78,1.7673420773717935e-08,1.7168904620130348e-10,0.10454823610305762,2.4055561971951507
0.0,79,9.182628541108422e-09,6.599808199750902e-12,0.12663589166628464,2.4055561971951507
0.0,80,1.3562553276426253e-09,1.852365283140909e-11,0.10294911754695088,2.4055561971951507
0.0,81,9.735459844221339e-08,1.1437598374509927e-10,0.1923934562005933,2.4055561971951507
0.0,82,3.3105897574427194e-08,5.739966784870929e-12,0.15530396607102095,2.4055561971951507
0.0,83,6.334484710234063e-09,1.1618402409308281e-11,0.18980444885985673,2.4055561971951507
0.0,84,3.341961335235618e-11,2.79276083890109e-13,0.16508063109791898,2.4055561971951507
0.0,85,1.2457290912300075e-09,7.831802809943278e-13,0.14808551568540443,2.4055561971951507
0.0,86,3.2904216320045354e-10,1.2248279800963654e-12,0.17939974246944893,2.4055561971951507
0.0,87,1.4801050417542034e-11,1.3015168957712695e-13,0.14526861860563078,2.4055561971951507
0.0,88,3.6685561921490274e-09,2.0719126985105257e-12,0.16745110719776438,2.4055561971951507
0.0,89,1.0735046877618696e-11,4.0678303905354884e-13,0.11280902784208593,2.4055561971951507
0.0,90,6.807894442036255e-10,8.700463257909537e-13,0.1300177693513192,2.4055561971951507
0.0,91,7.846441597267623e-11,1.9413937998739578e-12,0.10589814957226036,2.4055561971951507
0.0,92,9.131098973252901e-12,1.4988340981347657e-13,0.1280349486165624,2.4055561971951507
0.0,93,8.053362550518503e-10,2.7295221766367714e-12,0.11566334830163927,2.4055561971951507
0.0,94,1.1012225449266047e-10,2.629745707304574e-13,0.1375375375776012,2.4055561971951507
0.0,95,2.0339911610052175e-07,3.4670945019260467e-09,0.10862443079253663,2.4055561971951507
0.0,96,8.051029008198988e-06,1.78828662789586e-08,0.13287404692762506,2.4055561971951507
0.0,97,8.634791487755827e-07,5.977210405075429e-08,0.1144603706352754,2.4055561971951507
0.0,98,1.2768239378571487e-07,4.1064805675898235e-10,0.11718929881874851,2.4055561971951507
0.0,99,1.1531612698529076e-06,2.425704560919422e-09,0.18957835326907646,2.4055561971951507
0.0,100,6.0116365345330254e-05,1.652737168215732e-08,0.15421520446861153,2.4055561971951507
0.0,101,4.365818660955231e-06,4.197650471237668e-08,0.1819008024465539,2.4055561971951507
0.0,102,1.3168776372392838e-06,3.241258702078811e-10,0.17296236559108785,2.4055561971951507
0.0,103,3.560415338637379e-05,7.401866774087114e-06,0.15293209005193847,2.4055561971951507
0.0,104,0.00018688075167528473,3.541868521656466e-07,0.14827600771272081,2.4055561971951507
0.0,105,1.5504278884958624e-05,8.658700428524981e-07,0.16663840939454347,2.4055561971951507
0.0,106,0.00011873458020682431,1.916338034327495e-05,0.14434436998689476,2.4055561971951507
0.0,107,6.64858458329821e-05,1.388346215879046e-07,0.16167946363294405,2.4055561971951507
0.0,108,9.178702899326117e-06,1.0007793411338654e-05,0.13567021848214433,2.4055561971951507
0.0,109,5.247369195765796e-05,3.7277283882385706e-07,0.13868013544998917,2.4055561971951507
0.0,110,3.125023489440556e-06,1.2137231563093348e-06,0.12493545227174516,2.4055561971951507
0.0,111,5.828801554797596e-05,2.1358255820663286e-05,0.1433726640755675,2.4055561971951507
0.0,112,6.698282376435837e-06,1.6292548065871469e-07,0.1276834235336517,2.4055561971951507
0.0,113,0.00017390474869512964,3.2523733326603484e-06,0.14349224106884084,2.4055561971951507
0.0,114,1.3399721529375258e-07,1.9168001655813883e-11,0.14097364212619953,2.4055561971951507
0.0,115,1.2992745483664583e-05,2.6103427268859155e-09,0.1426937327127533,2.4055561971951507
0.0,116,1.182193556791027e-07,5.850397175562028e-11,0.12776431570492155,2.4055561971951507
0.0,117,6.050925062684695e-07,5.221483006781541e-11,0.15676426158836435,2.4055561971951507
0.0,118,1.4494137405071495e-06,1.0827558334581832e-09,0.1299175029028889,2.4055561971951507
0.0,119,9.901164704943908e-06,9.898865391152915e-10,0.15633986416215992,2.4055561971951507
0.0,120,3.7214659313999514e-10,2.2837387842143507e-10,0.09955352062276775,2.4055561971951507
0.0,121,5.751390318360859e-10,7.628489491626059e-12,0.12156409725788257,2.4055561971951507
0.0,122,3.652327086913966e-11,2.306491829187341e-11,0.09864913380684648,2.4055561971951507
0.0,123,4.228730335335372e-09,9.320654874250138e-11,0.18336630821194846,2.4055561971951507
0.0,124,1.869470672505049e-09,5.44183547750716e-12,0.14916406872338703,2.4055561971951507
0.0,125,3.04120870379145e-10,9.992162484810265e-12,0.1823716578026845,2.4055561971951507
0.0,126,3.3783833703097263e-12,2.7101228408646016e-13,0.16281204820830616,2.4055561971951507
0.0,127,7.821942905232653e-11,7.767344714326333e-13,0.1432481162897243,2.4055561971951507
0.0,128,1.8861533777986e-11,1.1302449503396623e-12,0.1746902420949723,2.4055561971951507
0.0,129,1.617058208239864e-12,1.2991443840449025e-13,0.14336880298955873,2.4055561971951507
0.0,130,1.8967899051003314e-10,1.899679541114074e-12,0.16158126776876539,2.4055561971951507
0.0,131,1.347666107978748e-12,4.317339092461056e-13,0.11116506787526709,2.4055561971951507
0.0,132,4.292566638865938e-11,9.464845809058905e-13,0.12571109008023693,2.4055561971951507
0.0,133,4.1843208981455146e-12,2.20947663985812e-12,0.10290241585591155,2.4055561971951507
0.0,134,1.1221299931916258e-12,1.54615528051153e-13,0.12632846265385334,2.4055561971951507
0.0,135,4.193341492973094e-11,3.2119560244652662e-12,0.1114515654402371,2.4055561971951507
0.0,136,6.788700600334646e-12,2.7065887206832755e-13,0.1342240957009574,2.4055561971951507
0.0,137,4.086821061766283e-09,4.791598327282414e-09,0.10396010191682331,2.4055561971951507
0.0,138,5.567631826492132e-07,2.15399115890762e-08,0.1290475247207282,2.4055561971951507
0.0,139,2.3323680924871458e-08,8.153530948022909e-08,0.11097233996437282,2.4055561971951507
0.0,140,5.354139922142233e-09,5.43877826562043e-10,0.11216007080050377,2.4055561971951507
0.0,141,5.0788869045417265e-08,1.904279700902738e-09,0.18100822063945618,2.4055561971951507
0.0,142,2.123099994712672e-06,1.495318786896602e-08,0.1495948940713874,2.4055561971951507
0.0,143,2.2511537451052128e-07,3.3056840649429966e-08,0.1756331975502734,2.4055561971951507
0.0,144,4.9359722089445327e-08,2.683939908548837e-10,0.16543738546257072,2.4055561971951507
0.0,145,4.05691243542731e-06,6.735929347802337e-06,0.15210986760641373,2.4055561971951507
0.0,146,8.04730955024993e-06,3.362692408338822e-07,0.1456579076467115,2.4055561971951507
0.0,147,1.0666948948834139e-06,7.23013467409794e-07,0.16363377651210972,2.4055561971951507
0.0,148,1.3603442656529448e-05,1.858674680343905e-05,0.14400725488740543,2.4055561971951507
0.0,149,2.7025198286675538e-06,1.1647166452900602e-07,0.15777434902499674,2.4055561971951507
0.0,150,1.7627594122124384e-06,1.135619399256178e-05,0.1351449112831156,2.4055561971951507
0.0,151,3.6166087812008813e-06,4.209832762244478e-07,0.13635321019523874,2.4055561971951507
0.0,152,2.229036268492837e-07,1.5330302393860406e-06,0.12307808292899522,2.4055561971951507
0.0,153,9.471026626727009e-06,2.2669941464458923e-05,0.14311496429569817,2.4055561971951507
0.0,154,4.300555960238959e-07,2.0911867750615936e-07,0.12490459552719664,2.4055561971951507
0.0,155,1.0873100849667353e-05,3.3401650823056023e-06,0.1424439274688426,2.4055561971951507
0.0,156,7.401005691007173e-09,2.013775448429501e-11,0.13523955160643966,2.4055561971951507
0.0,157,6.063583432142417e-07,2.7354601463321124e-09,0.13785778346786906,2.4055561971951507
0.0,158,7.287761464462241e-09,6.933602133295312e-11,0.12245221077678496,2.4055561971951507
0.0,159,2.53335642659038e-08,4.860360735179428e-11,0.15024948904429267,2.4055561971951507
0.0,160,9.41336912085226e-08,1.3036906926423332e-09,0.1250771183073739,2.4055561971951507
0.0,161,3.560793251297038e-07,9.046336030209479e-10,0.15041288365654037,2.4055561971951507
0.5,0,3.411810865783673e-10,3.140962516678896e-09,0.12117866651062978,4.0220991943147695
0.5,1,4.174400943260904e-08,2.6824560340709658e-08,0.09431242380476845,4.0220991943147695
0.5,2,3.160718159939586e-05,3.3786194785909653e-10,0.2592737329158019,4.0220991943147695
0.5,3,3.844843804752445e-05,2.0810235041897133e-10,0.1982732210209468,4.0220991943147695
0.5,4,0.008322027841760248,3.976460891510874e-06,0.1941448401465189,4.0220991943147695
0.5,5,2.9070141661649938e-06,3.730728943797853e-05,0.16741083089158496,4.0220991943147695
0.5,6,5.415966465412584e-07,2.6919414367381674e-13,0.16944928330157408,4.0220991943147695
0.5,7,8.302825220517234e-11,2.5772952929205235e-12,0.10862839038995087,4.0220991943147695
0.5,8,4.846713929680641e-09,1.0064487121108983e-11,0.12939424127520643,4.0220991943147695
0.5,9,1.1713550973133057e-05,1.1776864823084375e-07,0.1552425212365739,4.0220991943147695
0.5,10,2.7656918808202686e-09,3.2044669411796704e-12,0.15950488780120622,4.0220991943147695
0.5,11,4.916981165592262e-07,4.122504968429107e-08,0.17815647961112463,4.0220991943147695
0.5,12,1.4668527783409873e-09,2.2557896876806555e-08,0.09735553758568005,4.0220991943147695
0.5,13,0.004716566925243204,3.219214347690885e-10,0.25077595878341696,4.0220991943147695
0.5,14,0.0006082672740902633,6.332841887957788e-08,0.25225154498529617,4.0220991943147695
0.5,15,0.0007208261029090144,4.0078544530873504e-08,0.21033814551553523,4.0220991943147695
0.5,16,2.887984912176617e-08,6.930301829579143e-07,0.13879441489175526,4.0220991943147695
0.5,17,4.453373316832399e-07,3.1869963732186866e-06,0.12977884333573295,4.0220991943147695
0.5,18,0.00019784096678136657,5.888417488398731e-05,0.1810487069148011,4.0220991943147695
0.5,19,2.036240865309475e-05,3.735949509160619e-12,0.21304080352004984,4.0220991943147695
0.5,20,2.323254915527892e-05,3.2810091066826656e-12,0.19068149621236574,4.0220991943147695
0.5,21,4.107400556971041e-11,6.399646510482234e-11,0.10520003609495814,4.0220991943147695
0.5,22,2.789340371075364e-10,1.8819891042235882e-10,0.08606905361478263,4.0220991943147695
0.5,23,3.122681288599636e-09,2.0417181129560778e-13,0.1353352832366127,4.0220991943147695
0.5,24,1.1361255780544769e-08,3.6857258822835584e-10,0.1064632164991178,4.0220991943147695
0.5,25,2.6395686952579487e-07,1.7254934020393547e-11,0.16072028657257667,4.0220991943147695
0.5,26,4.4228143798711584e-08,5.359316147958204e-13,0.14668287002624267,4.0220991943147695
0.5,27,3.480193321953764e-10,2.7734887610840266e-12,0.11275341566000092,4.0220991943147695
0.5,28,1.3490136526362961e-06,1.0857287926525717e-07,0.12738038446473166,4.0220991943147695
0.5,29,4.131508063731676e-06,4.031880450478781e-09,0.1719915849148147,4.0220991943147695
0.5,30,8.100016490890374e-05,1.829704402690038e-06,0.177413815124879,4.0220991943147695
0.5,31,1.5346624575953648e-05,1.3174959840453874e-05,0.16429088378465215,4.0220991943147695
0.5,32,3.232097560229627e-07,7.296991714077833e-10,0.13850142908159885,4.0220991943147695
0.5,33,2.798572756039939e-10,4.3772497792100705e-11,0.13621812501283548,4.0220991943147695
0.5,34,2.1133824597875885e-07,1.530284154621918e-11,0.2006467874985586,4.0220991943147695
0.5,35,3.989315902571623e-08,3.682840967915753e-13,0.166635353735885,4.0220991943147695
0.5,36,2.966391857240405e-10,9.853053795572406e-13,0.13102132579956507,4.0220991943147695
0.5,37,1.047779243874604e-08,9.697221011590961e-09,0.1505428547157929,4.0220991943147695
0.5,38,1.5229132358298046e-06,4.942142319823487e-09,0.21460122905656756,4.0220991943147695
0.5,39,4.904475500623931e-05,1.898769105251364e-06,0.19128446511735078,4.0220991943147695
0.5,40,1.5786958807593357e-06,3.1968294564059687e-06,0.17001488558983824,4.0220991943147695
0.5,41,1.6020017862841893e-08,2.0435943886164445e-10,0.17192242519091502,4.0220991943147695
0.5,42,4.5187218576125807e-10,9.490971778732885e-09,0.1091152380187583,4.0220991943147695
0.5,43,8.089959663401905e-09,3.3192876423266174e-08,0.0896306774872279,4.0220991943147695
0.5,44,0.0004912363566312424,3.5904044268288967e-10,0.2733520531442221,4.0220991943147695
0.5,45,0.0005997688448818111,2.5770087727244906e-10,0.22208524396024046,4.0220991943147695
0.5,46,0.0001341653915038981,4.747943440928632e-09,0.28144792213390574,4.0220991943147695
0.5,47,0.0032817263542189766,6.389811629824247e-07,0.21711472603469184,4.0220991943147695
0.5,48,0.0023282407108972418,4.895401762811726e-09,0.2794714857193521,4.0220991943147695
0.5,49,0.00016203488134767567,2.7426719366082038e-09,0.2077488874386313,4.0220991943147695
0.5,50,0.0038003875867572796,5.044127589156201e-07,0.20436198044816695,4.0220991943147695
0.5,51,0.0028330155581329,3.8135374824940045e-09,0.23763592460899194,4.0220991943147695
0.5,52,0.011084129254867459,7.491483245209881e-08,0.2357548636319481,4.0220991943147695
0.5,53,2.5572538542869355e-09,4.85466467431464e-08,0.12771741958365201,4.0220991943147695
0.5,54,3.239486182489378e-07,7.118372426014245e-06,0.15318982503701967,4.0220991943147695
0.5,55,5.098871006348918e-09,1.5919831169604428e-07,0.11773564384606452,4.0220991943147695
0.5,56,1.6043690291910117e-07,3.54271693169045e-07,0.10959701159370783,4.0220991943147695
0.5,57,1.051344400931378e-06,1.582784094659792e-05,0.150717892030224,4.0220991943147695
0.5,58,2.6825330304205563e-08,3.6380529122177937e-07,0.11051208902624234,4.0220991943147695
0.5,59,9.620736725561774e-08,2.7404082219143447e-06,0.13346450453686615,4.0220991943147695
0.5,60,0.0016716148194822322,2.1816872155837512e-05,0.18319897483245037,4.0220991943147695
0.5,61,2.153853096036093e-05,7.044116064431076e-05,0.17853343967668533,4.0220991943147695
0.5,62,3.416449474487085e-05,3.038355082148295e-11,0.2382785274955394,4.0220991943147695
0.5,63,4.814854041098439e-06,7.400317421413573e-13,0.1897175413234877,4.0220991943147695
0.5,64,0.0004079921459359844,2.956956228919617e-11,0.23647331345643194,4.0220991943147695
0.5,65,4.111292024199105e-05,2.228281843990028e-11,0.1970563892134392,4.0220991943147695
0.5,66,5.0980686665371425e-06,7.323846624814763e-13,0.1807707511976878,4.0220991943147695
0.5,67,0.0004638337221523733,2.5467503288734388e-11,0.2185697891852359,4.0220991943147695
0.5,68,6.604461787692514e-05,2.904847600270756e-12,0.20603719234662737,4.0220991943147695
0.5,69,8.24166998191105e-11,4.2983885771221403e-10,0.11107832232564437,4.0220991943147695
0.5,70,4.190687665879842e-11,1.1252891646807432e-11,0.10459415414717109,4.0220991943147695
0.5,71,1.206185541741001e-10,1.1210175994276032e-09,0.0966756910843705,4.0220991943147695
0.5,72,3.4093402130436793e-09,2.2815169725300938e-09,0.08155246973682583,4.0220991943147695
0.5,73,5.870966277077483e-11,1.8390550578441206e-11,0.09666183828599106,4.0220991943147695
0.5,74,6.173091498383016e-10,2.2116888098928356e-09,0.0820701572712087,4.0220991943147695
0.5,75,5.7702858277197025e-11,1.1068808178704155e-10,0.09201485662250733,4.0220991943147695
0.5,76,3.65234339887604e-08,1.622525347558091e-13,0.1515657413648178,4.0220991943147695
0.5,77,3.857406630470462e-10,5.25799808295425e-13,0.1209710076356126,4.0220991943147695
0.5,78,2.9194664125218813e-08,3.255261444774998e-09,0.09781504402665743,4.0220991943147695
0.5,79,4.0252081641430645e-09,5.024504765499463e-11,0.11728178231129628,4.0220991943147695
0.5,80,2.1494228562749924e-09,2.804338820842989e-10,0.09324508612898648,4.0220991943147695
0.5,81,2.991744200915351e-06,4.8550930189448326e-11,0.178764451276024,4.0220991943147695
0.5,82,3.0643820014070476e-08,1.0174215115386432e-11,0.14424453621212063,4.0220991943147695
0.5,83,2.4685327140651568e-06,5.814759042682054e-12,0.1743240322110009,4.0220991943147695
0.5,84,1.8814500008088857e-07,2.849799538267184e-13,0.15777485907254024,4.0220991943147695
0.5,85,1.0349786003483317e-08,1.7816130641553622e-12,0.13700432220757822,4.0220991943147695
0.5,86,9.649530398237333e-07,8.653706271974498e-13,0.1669605325464549,4.0220991943147695
0.5,87,1.2697696882414463e-08,2.3898464714944934e-13,0.139480520219183,4.0220991943147695
0.5,88,1.1653794238354918e-07,2.2662836308754194e-12,0.1546604165290164,4.0220991943147695
0.5,89,1.4712297082375503e-10,2.324603892417418e-12,0.10873914189030554,4.0220991943147695
0.5,90,1.0860241934116084e-09,4.475004268716231e-12,0.12000184561733447,4.0220991943147695
0.5,91,1.5910663421143787e-10,1.8467867205057694e-11,0.09833936397788828,4.0220991943147695
0.5,92,8.567325312509846e-10,5.239495311651116e-13,0.12324642468147402,4.0220991943147695
0.5,93,8.146606399601163e-10,2.6199810574661178e-11,0.10605776329599857,4.0220991943147695
0.5,94,2.8766614807962993e-09,8.078435015143991e-13,0.12884368155585763,4.0220991943147695
0.5,95,3.4632439748638194e-07,6.762392923094932e-08,0.1109210817927354,4.0220991943147695
0.5,96,2.90560482982107e-06,1.2421979475273216e-07,0.14241579809036298,4.0220991943147695
0.5,97,1.4429752435413913e-06,9.457094006267528e-07,0.1277277463621098,4.0220991943147695
0.5,98,1.5422350418672192e-07,6.332505241790713e-09,0.11428260744759001,4.0220991943147695
0.5,99,7.3158573666611535e-06,8.604754476638568e-10,0.18438248309322122,4.0220991943147695
0.5,100,1.1491337365126633e-05,2.118149957678385e-08,0.16224237518038703,4.0220991943147695
0.5,101,3.390801823356829e-05,1.331731537087593e-08,0.18940791790018688,4.0220991943147695
0.5,102,8.051182762623332e-07,2.1800201583266666e-10,0.16596488743662213,4.0220991943147695
0.5,103,0.0009448727340877375,3.995277501782139e-06,0.185336945385212,4.0220991943147695
0.5,104,3.773662775680247e-05,5.184192983478135e-07,0.16750688903247352,4.0220991943147695
0.5,105,0.00021399546415178054,3.2321487293725306e-07,0.18890248539646118,4.0220991943147695
0.5,106,0.00027213789154780426,2.0271313257195963e-05,0.1783135682232815,4.0220991943147695
0.5,107,2.0413899218844398e-05,9.045174227757018e-08,0.17645975089089608,4.0220991943147695
0.5,108,8.814966696646342e-06,4.442780841088178e-05,0.16864605433925567,4.0220991943147695
0.5,109,1.4207904232994784e-05,1.5380975911243336e-06,0.15877634838876745,4.0220991943147695
0.5,110,4.329193255198353e-06,1.0917211011983978e-05,0.1494510056824765,4.0220991943147695
0.5,111,3.943791824615405e-05,5.10282663110631e-05,0.17839464946019662,4.0220991943147695
0.5,112,6.1880199248069324e-06,1.507268949847676e-06,0.1448314458161088,4.0220991943147695
0.5,113,4.516553533850796e-05,6.66255183795986e-06,0.1719107083251744,4.0220991943147695
0.5,114,3.090120920885131e-08,7.416690185836434e-11,0.13281906973211263,4.0220991943147695
0.5,115,2.5128659926765663e-06,8.834352525267305e-09,0.1461741502276948,4.0220991943147695
0.5,116,4.1832012012377346e-08,4.801241382663922e-10,0.12185403901981062,4.0220991943147695
0.5,117,1.4817246049486737e-07,8.774341316394253e-11,0.1490343129503468,4.0220991943147695
0.5,118,5.008488057774996e-07,8.588777888653779e-09,0.13071369237407396,4.0220991943147695
0.5,119,1.912111346668712e-06,1.470738418842369e-09,0.15540865730886058,4.0220991943147695
0.5,120,2.148984723536222e-10,3.187538178346948e-10,0.1274081783940724,4.0220991943147695
0.5,121,6.502517437409635e-10,9.240579245748943e-12,0.14708177761826918,4.0220991943147695
0.5,122,7.680245563898632e-11,4.4010341575215745e-11,0.12037641485520072,4.0220991943147695
0.5,123,2.4718676153191806e-06,6.464358183780048e-11,0.227250582903177,4.0220991943147695
0.5,124,2.1383945138353667e-08,5.379478539366217e-12,0.178324580137631,4.0220991943147695
0.5,125,2.0807209534470715e-06,6.562012090291417e-12,0.20992884879892346,4.0220991943147695
0.5,126,1.7690541317820848e-07,2.4897563512042637e-13,0.16880118025096308,4.0220991943147695
0.5,127,8.976645991188107e-09,8.673220839279256e-13,0.16331668666661026,4.0220991943147695
0.5,128,8.563355200495352e-07,8.143548648495392e-13,0.1890762815987025,4.0220991943147695
0.5,129,1.2086486367640811e-08,1.7989655991736694e-13,0.14952114762770247,4.0220991943147695
0.5,130,1.0018276636060046e-07,1.6795831286040477e-12,0.18491417071684077,4.0220991943147695
0.5,131,1.3617747120123858e-10,1.2590726870512755e-12,0.11875430053014854,4.0220991943147695
0.5,132,8.143081146459436e-10,1.3303260512668208e-12,0.1448097264234408,4.0220991943147695
0.5,133,6.845558546898768e-11,5.676563653145459e-12,0.11722549522984375,4.0220991943147695
0.5,134,8.217392618855303e-10,3.3085473316993866e-13,0.13295558355640255,4.0220991943147695
0.5,135,1.881590702187979e-10,5.131941617397154e-12,0.13150717555177163,4.0220991943147695
