frame,timestamp,time_formatted,max_part,max_value,total_gaze,rightHand_value,rightHand_ratio,rightUpLeg_value,rightUpLeg_ratio,leftArm_value,leftArm_ratio,leftLeg_value,leftLeg_ratio,leftToeBase_value,leftToeBase_ratio,leftFoot_value,leftFoot_ratio,spine1_value,spine1_ratio,spine2_value,spine2_ratio,leftShoulder_value,leftShoulder_ratio,rightShoulder_value,rightShoulder_ratio,rightFoot_value,rightFoot_ratio,head_value,head_ratio,rightArm_value,rightArm_ratio,leftHandIndex1_value,leftHandIndex1_ratio,rightLeg_value,rightLeg_ratio,rightHandIndex1_value,rightHandIndex1_ratio,leftForeArm_value,leftForeArm_ratio,rightForeArm_value,rightForeArm_ratio,neck_value,neck_ratio,rightToeBase_value,rightToeBase_ratio,spine_value,spine_ratio,leftUpLeg_value,leftUpLeg_ratio,leftHand_value,leftHand_ratio,hips_value,hips_ratio
76,2.533333333333333,0:02.533,head,79073.84674792347,99001.12009622589,0.0035719971347201243,3.6080370921543704e-08,18.63179234327095,0.00018819779337002904,70.57360551803596,0.0007128566368687617,0.016131265790351845,1.629402351677716e-07,5.625425193259157e-73,5.682183381149047e-78,2.623805573072991e-63,2.6502786741430166e-68,59.03547005871542,0.0005963111326552149,5002.425406874031,0.05052897787430925,570.3154710217694,0.005760697156430566,17.640406431132394,0.00017818390755565684,1.826763279362599e-94,1.8451945569777837e-99,79073.84674792347,0.7987166879633911,0.19725700710743183,1.992472478247765e-06,1979.287573898652,0.019992577578666265,1.9416166728076147e-15,1.9612067731359264e-20,1.225095230690136e-07,1.2374559292858333e-12,83.60370577770081,0.0008444723220953532,6.162624950695325e-05,6.224803259503986e-10,6496.949807583505,0.06562501314397938,1.4992026008667536e-109,1.5143289282076578e-114,803.6374457336826,0.008117458115146303,400.4635591633363,0.004045040690187128,2430.7115731491194,0.024552364365034926,1993.7805087306751,0.02013896920350785
77,2.566666666666667,0:02.567,head,105101.10390253589,117815.2679222975,5.724391833238147e-07,4.858786076023309e-12,0.08195978374379277,6.956635178884249e-07,735.3806689116068,0.006241811285415157,4.0892861073000257e-26,3.4709305333813147e-31,9.022127847494982e-141,7.657859636193614e-146,1.0042852216235509e-126,8.524236623439208e-132,462.8775423191697,0.003928841740821322,3830.149462339022,0.032509788670727416,430.7292669832597,0.0036559715440900057,40.0040044108105,0.0003395485586570518,1.5415599625612264e-121,1.3084551686271501e-126,105101.10390253589,0.8920839018237691,0.2832804024638123,2.4044455991106667e-06,3.892018642343113e-10,3.3034925871492392e-15,1.3202141571618495e-24,1.1205798539053259e-29,3.010123679190184e-12,2.554952114674514e-17,694.7846022658712,0.005897237382884036,0.0013593427184069309,1.1537916454966226e-08,4575.555587982686,0.038836694671868795,1.3603524723216387e-137,1.1546487109114157e-142,1601.5115691209714,0.013593412783962887,0.10977590507754584,9.317629795651456e-07,0.0001185651903468682,1.0063652397333197e-09,342.69482085617847,0.0029087471165638343
78,2.6,0:02.600,head,107697.0345602225,119344.26069083805,0.0021964144326491095,1.840402227920229e-08,2.8996947192436044,2.429689289169321e-05,0.052424363713743254,4.3927008647318906e-07,3.268316424833668e-07,2.7385618763019187e-12,1.641475873618531e-90,1.375412495009528e-95,9.520655979285733e-80,7.977472837130428e-85,100.35915725628361,0.000840921521280898,4027.5632560527547,0.03374743982440998,151.92696210352716,0.0012730143973751261,55.704318850829466,0.00046675322741436054,4.708022273722346e-97,3.944908826339377e-102,107697.0345602225,0.9024064830332499,0.6142557928230111,5.146923607949979e-06,25.53966705116523,0.00021399996031083452,5.940504296687645e-20,4.977620425398213e-25,3.4581660398399315e-08,2.8976391657394646e-13,57.468598108308385,0.0004815363367760189,3.759064352491264,3.149765502531488e-05,4798.5375180624105,0.04020752644731738,1.7335021508930874e-111,1.4525224261799517e-116,1000.944803898645,0.008387037617934539,284.2743540212222,0.0023819692071966195,598.5720775914019,0.005015507860424106,539.0077816148834,0.004516411417648193
79,2.6333333333333333,0:02.633,head,100638.40506488201,115844.75102124597,0.5808078451130563,5.013674249310924e-06,279.41182952083904,0.0024119507103916586,698.9402362243418,0.006033421713653266,0.0001710542570625343,1.4765818524756714e-09,2.8642881123584297e-67,2.47252299919322e-72,5.183426544228651e-57,4.474459566388129e-62,114.38651864415951,0.000987412184287754,3848.044617867464,0.03321725485138063,209.9092955285147,0.0018119879725065596,139.32617896995168,0.0012026973837114053,2.3576827888502443e-54,2.0352089914007793e-59,100638.40506488201,0.8687351319562583,0.20553473123773228,1.774225672081052e-06,0.001971416461584684,1.7017745251341816e-08,0.0009444680655754198,8.15287751278609e-09,0.0005472141171302676,4.723685038003218e-09,560.0167295545831,0.004834200294943668,26.502780282994195,0.00022877843017793335,6496.875196434794,0.05608260313186969,2.1368325538495117e-65,1.8445657097209488e-70,896.6737187669751,0.007740305114061877,278.0083591703881,0.002399835613781079,0.30116790557166356,2.599754437872021e-06,1657.1593507641146,0.01430500161772708
80,2.6666666666666665,0:02.667,head,98306.08927406673,116462.13642557447,0.01635385092975006,1.4042204128893898e-07,242.96436470989124,0.0020862090647388943,19.026203655267103,0.00016336814899000127,0.00018288490819595572,1.5703379124667607e-09,7.754656756429057e-43,6.658521811837702e-48,5.403719817597797e-35,4.639894117905919e-40,1584.3128586586554,0.013603673324944679,6035.093561391873,0.051820220258870314,490.394329968874,0.004210761926750865,25.950477069696586,0.00022282329576085296,2.5821608111871844e-15,2.2171676481629058e-20,98306.08927406673,0.8441034338820461,7.678050274779018e-05,6.592743796766688e-10,0.0014192643096548484,1.2186486983791802e-08,27.312008289444552,0.0002345140586262419,0.0005258230041643094,4.514969588423603e-09,0.6513028523550128,5.592400005225992e-06,3.017001360881061e-08,2.5905426892190714e-13,9078.622581738,0.07795342641288162,5.922041670314803e-22,5.08495022680552e-27,179.2611919651586,0.0015392229394633858,222.64955937859526,0.001911776361074058,0.0014923412455265857,1.2813960754363042e-08,249.78866085484677,0.0021448057585177057
81,2.7,0:02.700,head,101855.64894261956,118671.01326956546,0.0002806638621798455,2.3650582770563143e-09,78.19991863115747,0.0006589639413756716,0.021524613705879603,1.8138055042123617e-07,0.0022036205263059913,1.856915573224599e-08,3.532873682864404e-43,2.9770316992569656e-48,2.4020242510373975e-35,2.0241035994030935e-40,4.673331502687642,3.938056458717515e-05,6746.390436176593,0.056849522476494954,470.60261722843694,0.0039656071374350385,30.15734068812406,0.0002541255851554969,1.1542769619930514e-15,9.726696774477436e-21,101855.64894261956,0.8583026818120345,0.007244998024382469,6.105111791643e-08,14.98809791839982,0.00012629956975553766,14.178462136208147,0.00011947704621010744,8.965036413664964e-08,7.554529254166358e-13,0.003176211612902723,2.676484783767578e-08,4.1913663351355733e-11,3.5319209128304434e-16,8245.394586965522,0.06948111724836976,2.5671898539514275e-22,2.163282998283636e-27,0.0002434868455176483,2.05178028575992e-09,936.9660911674915,0.0078954924657055,59.59007514872703,0.0005021451617116139,214.18869569830449,0.0018048948078985994
82,2.7333333333333334,0:02.733,head,117874.18519686839,130669.62530977237,11.466499194033197,8.775183342609351e-05,689.4912002320199,0.005276598892799114,0.00822784435499904,6.296677085813688e-08,9.345858570760829e-06,7.152280836961949e-11,6.347752031578209e-45,4.857863498521474e-50,1.213050924888019e-38,9.283342796861135e-44,0.04972815380161879,3.80563988637226e-07,4751.229257678826,0.03636062509871984,357.65592719622043,0.0027371007328469968,41.09149095544931,0.0003144685756772902,5.999869459192959e-77,4.5916328641559575e-82,117874.18519686839,0.9020779306394242,0.0073251376272863095,5.6058457425901e-08,0.00011000016572659528,8.418189419754058e-10,4.488611077002637e-08,3.4350837590309886e-13,0.013311278706910058,1.0186972431698363e-07,7.737794386229857e-07,5.921647336086126e-12,0.0022153528411469965,1.695384704666569e-08,5781.341578130914,0.04424395925545327,2.6090745047174614e-90,1.99669548185529e-95,0.4966384862420913,3.800718683203795e-06,270.4304826571153,0.0020695741800438963,0.03672935584214854,2.8108564446462575e-07,892.1193810852732,0.0068272896548862635
83,2.7666666666666666,0:02.767,head,118497.05339421131,130150.43423035303,1.2124950911423755e-36,9.316104846768183e-42,8.495994193661762e-28,6.52782623730991e-33,0.0023016535248049945,1.768456277857131e-08,1.4333604083421423e-05,1.1013105079659129e-10,1.0944112227001059e-44,8.408817298013078e-50,4.4488391108370086e-38,3.418228404035146e-43,0.2509279499482541,1.927983962805204e-06,5468.086429142807,0.04201358575158382,265.28045795467216,0.002038260260316556,106.65293752877952,0.0008194589450236844,3.01972527417748e-119,2.3201807139827696e-124,118497.05339421131,0.910462220851938,0.010652600940213613,8.184837033551185e-08,1.110240143623022e-13,8.530437490957655e-19,3.1191174386390053e-66,2.396547854092046e-71,4.6422032053386056e-48,3.5667980923693104e-53,1.7273417401737268e-15,1.327188610924269e-20,5.5745193191511405e-14,4.2831353979847724e-19,5813.09711321108,0.04466444655053927,3.8490753544899837e-134,2.9574049270381317e-139,1.1963333418650193e-07,9.191927394937698e-13,1.6467453879928298e-06,1.2652630763246307e-11,9.745674349905668e-13,7.488007556437973e-18,1.7126628143698306e-14,1.3159101807824871e-19
84,2.8,0:02.800,head,126983.1521374886,138452.00755504935,8.742706101807858e-11,6.314611291087062e-16,6.941162504181756e-05,5.013406903054047e-10,0.007487667322425511,5.408131997976533e-08,7.858006651892589e-28,5.675617703678438e-33,5.78390805043492e-145,4.177554484455708e-150,2.5208523498457396e-131,1.820740915470968e-136,366.41688278344384,0.0026465263252882358,5223.048993725099,0.03772461725878827,343.1197647223784,0.0024782577788621226,90.75888625980207,0.0006555259678969681,9.958358950975431e-134,7.19264323199931e-139,126983.1521374886,0.9171636755573901,0.0024894731294439173,1.7980765850968883e-08,1.9628015757781648e-11,1.4176765006442707e-16,3.647420479027672e-31,2.6344294629151084e-36,9.168981682240456e-17,6.622498181252311e-22,0.0011328496870792177,8.182255404485846e-09,3.9734168135453643e-07,2.8698874676595138e-12,5173.324273550985,0.03736546955806358,7.548297040366602e-151,5.451923141934474e-156,253.4193186238801,0.0018303766272447805,0.01565507269319138,1.1307219714359741e-07,7.566901180634629e-07,5.465360390405306e-12,18.74046226653886,0.00013535710025069545
85,2.8333333333333335,0:02.833,head,117600.72206777467,131697.2974926163,4.542714826593686e-05,3.4493607029775056e-10,1.7959898386700046,1.3637256594203828e-05,4.804289015579695,3.647978437711716e-05,1.360362060698183e-11,1.0329460714821827e-16,1.484812800947596e-104,1.1274436372020794e-109,1.3670774002740943e-92,1.0380451431440654e-97,938.8063354573387,0.007128516327451394,4140.932111402602,0.03144280247386828,207.4890926632265,0.0015755000035202662,83.5696154612579,0.0006345583170827275,9.817053487408843e-100,7.454255838438328e-105,117600.72206777467,0.8929623029991792,0.0009813988589207584,7.451928609057307e-09,0.03691028282445147,2.8026606108998456e-07,4.802335908263445e-18,3.646495410076803e-23,3.518633767444114e-10,2.6717585208165635e-15,8.067141474016877,6.12551785618013e-05,6.924111033048608e-07,5.2575953834108204e-12,5952.856835767883,0.04520105536791015,2.6504843646833766e-115,2.0125578999310733e-120,1326.1578507371196,0.0100697423256652,362.9859780642944,0.0027562143261492932,13.392981270803405,0.00010169518680938986,1055.6792658872046,0.008015952384644734
